,picolinate,glycochenodeoxycholate glucuronide (1),"bilirubin degradation product, C17H20N2O5 (1)",1-methyladenine,eicosenoate (20:1n9 or 1n11),behenoyl ethanolamide (22:0)*,chenodeoxycholic acid sulfate (1),N-acetylalanine,2-palmitoyl-galactosylglycerol (16:0)*,cortolone glucuronide (1),isoursodeoxycholate,deoxycholic acid glucuronide,3-hydroxymargarate,tryptamine,3-hydroxy-2-methylpyridine,PAHSA (16:0/OH-18:0),N-palmitoyl-phytosphingosine (t18:0/16:0),"3,4-dihydroxyphenylacetate",isocaproate (i6:0),2'-deoxyinosine,phenylalanylalanine,histidine betaine (hercynine)*,2-aminophenol,lithocholate,glucuronide of piperine metabolite C17H21NO3 (4)*,"glutamate, gamma-methyl ester",N-propionylmethionine,butyrylputrescine/isobutyrylputrescine,leucylalanine,succinoyltaurine,3-hydroxyisonicotinic acid,orotidine,2-hydroxyadipate,tyrosylglycine,2-methylserine,leucylglutamine*,N-methylproline,GlcNAc sulfate conjugate of C21H34O2 steroid,arginine,spermine,thymidine,gentisate,leucylglycine,2-hydroxysebacate,"2,8-quinolinediol",dihomolinoleate (20:2n6),lithocholic acid sulfate (2),N-acetylglutamate,N-acetylaspartate (NAA),isoursodeoxycholate sulfate (1),p-cresol sulfate,"2S,3R-dihydroxybutyrate",3-(4-hydroxyphenyl)propionate,dodecanedioate (C12),OAHSA (18:1/OH-18:0),tryptophylglycine,N2-acetyllysine,C-glycosyltryptophan,fucose,vanillylmandelate (VMA),argininate*,2'-deoxyuridine,ferulylglycine (2),gamma-glutamylglutamate,glutamate,valylglycine,N-methyl-GABA,ferulylglycine (1),N-acetylmuramate,glycerophosphoinositol*,(N(1) + N(8))-acetylspermidine,glycylleucine,ursodeoxycholate,4-ureidobutyrate,formiminoglutamate,spermidine,tyramine,2-piperidinone,alpha-tocotrienol,S-carboxymethyl-L-cysteine,cytidine,gamma-CEHC glucuronide*,succinate,uridine,nicotinate,N6-acetyllysine,"N,N,N-trimethyl-alanylproline betaine (TMAP)",N1-methylinosine,ursocholate,arabinose,sulfate*,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",cysteine,10-hydroxystearate,"bilirubin degradation product, C17H18N2O4 (2)",nicotinamide riboside,1-palmitoyl-galactosylglycerol (16:0)*,inosine,gamma-glutamylmethionine,stigmastadienone,pyrraline,glycerophosphoglycerol,threonylphenylalanine,2'-deoxycytidine,N-acetylglucosamine/N-acetylgalactosamine,etiocholanolone glucuronide,cholate,N-acetylglucosaminylasparagine,tetrahydrocortisol glucuronide ,"androstenediol (3beta,17beta) monosulfate (1)",alanylleucine,protoporphyrin IX,glycine,maltol
162-1,0.8050422099486603,-1.2802045043016888,0.3432788196702723,0.532200975378055,0.11650595928044097,0.5441813882858961,0.5338369170288376,1.4474081952414604,0.5621867294290156,-1.196722549907177,1.0474841712818534,-0.2934986011042921,1.707968720009757,0.08772069427584332,-1.0691479439524798,1.1843146253456802,1.2625760997742765,0.7332087490209859,1.5918366578481122,0.10415950345324412,-0.3005014774852091,0.27518223186984925,0.875876777220982,0.5396899683558325,-1.074815156392721,0.46751012180863927,0.6164832703551832,1.8238441435204626,0.5224846036629885,0.8856282567843152,0.758192684156912,0.21222848229454938,0.6325752124926344,-1.1794884754970996,-0.3951148122110708,-0.11448539178433056,0.07705297695242841,0.07362248777125831,-1.6547996692227238,0.4826252469378304,0.34576241493411913,0.46164813761457546,0.35944306945198884,3.399263940241465,0.6440411291727041,0.24557419105287853,0.5793004421493475,0.6329049246938784,1.7313039919315272,1.0322174307698997,1.077792731448691,0.6359720444953555,0.2833617849884942,0.851249603296367,0.9518558259303681,0.2694196499185605,0.8311638446257729,-1.5222249134548052,0.5318118501044746,0.7980556587941359,-1.7525480436169285,0.15981478054479487,0.4859629513420906,0.838493211786334,0.1917164568041594,-2.794506376954608,0.5031078572330375,0.8300586349477709,0.7234933308224496,0.32510845676127276,1.9159597958530523,-0.536969559716821,0.9283947499394551,0.6361136647285816,0.6593910060076432,0.5226560203372896,0.9641183511328367,0.8580046560196496,0.5087913190802509,0.9704649823304738,0.3531465248349193,-1.1329378147694698,0.8396130716299823,0.6937522872376614,0.7001826061444758,-0.14523641109025576,1.3653126041363006,0.7680637597214763,1.1281490163699308,0.41964260503609174,2.146991272619532,0.8446841972386989,0.23880628192473582,1.2283296957269163,0.014031412091666548,0.17177932829076653,-0.010652418416633162,0.037661238347984356,0.6312055722068565,0.5143999522316647,0.3255761721055624,0.12568334780976315,-3.043249616188997,0.1525551001282281,0.5190873865679564,-1.0064534925210196,0.5134681385114694,0.04371150630011686,-1.231598277742551,0.5136158359271251,0.20769963926871846,0.8513649251374882,-1.4338434113450018,1.0046042554123964
126-1,1.1719636307161005,0.3770609224557895,0.6243464985480031,-0.8836330133051282,0.3968541157910646,0.421380139052936,1.2691159255198927,-0.7466967604101254,1.4731053661124198,-1.196722549907177,1.3676407671487658,0.7944128077744622,0.5772525404477457,1.4156589071302654,0.7102972056347623,-1.2086142009431464,1.7977684111349577,0.583638526454442,0.29118013216412064,2.2888299790234883,2.3908457801420573,0.40968520968954286,2.667370914252481,1.8098820324130915,0.1758260688162797,-0.24971499487521992,0.26682336897755227,0.22597803073912814,1.7886825765013208,0.7150212804472517,-1.09085390168951,-1.3604778612053827,-0.03782278824814957,1.716938653807366,-0.004362449229690093,2.339054608196091,0.17118901561033859,-0.21734697646660808,0.9343122277787789,-1.0163749912379916,2.109692582425147,1.1747741353682264,1.3664550186732258,0.3730862723056794,0.6026484958593757,0.2851655178512064,1.6772079187625166,-5.372468069221489,0.9853979509508209,1.573352794463622,0.13418275435595886,-0.03914472192911836,1.3224840800500974,0.050809218061081435,0.04899448666437335,1.3293318959034606,-0.4426912078354748,0.5575639174061473,0.8061725949629371,0.8224924088516309,-0.3637874807140656,1.3507825555871649,-1.2576528434563203,0.7269755147611199,-1.2625492095947333,0.7873862663491155,0.4604729238200915,-0.1775478356949219,-0.37086993563354936,3.251747658182893,0.4803084891556347,1.5669672281515716,1.5464233143808057,0.7550672188772094,1.4648936046939647,0.1822568203554117,0.13648000028679447,0.636084345262561,0.38696666095394067,-1.6538566401510786,1.7205920078086565,-1.1329378147694698,2.6014625660020414,1.9660161879506162,0.6583602741276571,-0.8151467154360595,0.3126279502346628,1.08606312755114,0.925163608031931,1.3488476154394688,2.3241876318265877,0.01682660686388316,-0.6261035897870985,-1.0078161724705026,0.23344706526136205,0.5292007166167565,2.014621101948211,2.658962442606988,0.8879082441985644,-1.067494033523483,-0.6765138675158495,1.078833269171523,1.384426777269894,1.8327182470273966,0.6953505130243205,-1.0064534925210196,1.163913612527205,0.3382420688421326,-0.17050686447681473,-0.6063790302820358,2.035039849072466,0.4078131329844067,0.35127213772585664,0.9901709302469989
147-1,0.4448884574476119,-1.2802045043016888,-1.1435592267915389,-0.23849143546202858,-0.024295046168159428,0.23664258303567917,0.4291520642890083,-0.6943150404263823,1.2855426837534873,-1.196722549907177,0.3425995305862434,-1.2814238643929527,1.4572056383586827,1.217336887063412,0.29289083714843317,-1.2086142009431464,0.4282808833816198,-1.0287359987608107,-1.4260941751377603,-0.39034316265731184,0.41175818933470154,-1.444453331745868,0.27888251335733066,0.4810566591252774,-1.074815156392721,1.3385727031761527,0.3811880301237972,0.7133283549617531,0.7500234631033641,0.5836938338688061,0.8806414381894699,0.7322140776951063,0.5769985451928351,0.7086203819686221,-4.279845332549378,0.2157029938502807,0.06399810527229138,-1.3134279079332296,1.0235230428561082,0.9295088752728585,0.6707147373192628,-0.17368355986400327,0.6679248379922414,1.4727960042641812,-1.07389239677145,0.03286204449491259,0.571397790908439,0.6072450691310692,-0.36895102735103286,0.6174196807247871,0.8488340853388636,0.2924758979293917,0.2668554965874416,0.7566228223730707,-0.19432569713805567,0.46931420200975493,0.7615390585254531,-1.5222249134548052,0.8470212844627587,-1.0073968373177764,0.543111837091443,0.786661004859122,-1.2576528434563203,1.001795094022932,0.786007758414898,0.2702698648630992,0.6020298401217347,-1.6882049882692245,1.5079400385603072,0.9557179275454688,-0.005924777863782142,1.43883554162343,0.08950670160097142,1.5992908143721565,1.7645526894388752,0.5888476742908163,-0.0923900037515954,0.6519843799983465,0.06373941221756965,-0.9496860418756572,1.2323981138215923,-1.1329378147694698,0.8224519043786492,0.44151123104344314,1.3035950286040925,-0.32154382672632725,0.1262628495420292,0.8223325871308141,-0.05017525613333552,0.730085042353087,0.11996965973306817,1.1042232541400612,0.008344092147518358,0.4339687040344214,-0.11758312677720986,1.5325951282744772,0.9341787442405203,-0.13407327152444254,0.650449298687482,1.2380789303942799,-0.5846010717112301,2.289180390948451,0.42278810836920394,1.3054711899098626,1.0446565368778338,-1.0064534925210196,0.12931496004149545,0.2813286177590435,-1.231598277742551,1.6492115909780563,0.49008343526437403,0.060234399944959306,-0.4053866215684976,-1.1472291237398968
152-1,0.13475717754565608,0.04908207773615246,1.4467667482687192,0.316789188377576,-1.061461368394473,0.4572608287869519,0.03862660764893473,0.1507640530489299,-1.3597510479537342,0.960964422385922,0.17157017520604248,1.1976902839988366,-0.9952169707440189,0.07137553831012598,-1.0691479439524798,0.2277003974496169,-0.8412917903997793,-1.0287359987608107,0.9008701596048418,-1.1641411031674576,0.09316794999575562,-0.049259232719889225,-1.4134729674114734,0.4527072369415439,0.538663972658009,-0.24305264860880507,-1.492389802612624,0.27349948943938035,-1.1140331291390884,0.10442498865943362,-0.22728401748878851,0.7709962870225398,-0.8290050850358113,-1.1794884754970996,0.4802023040243566,-0.5134637636587425,-0.21704776094508274,1.424424225457955,0.3719614340662936,0.4722395502377952,-0.7365872714737317,-1.9161548940197237,-1.6690770429028081,-0.6874518347961341,0.5798876328352588,-0.6107342741270186,0.6322490861904266,-0.7202246407141326,-3.5574163656841717,0.018375706138364686,0.3804408233715219,-0.20229718257505877,-0.2497921818684434,-0.20621945306903602,-0.6063439573612551,-1.9685744575038016,-2.8496901584268377,0.7106251642548884,0.39920267787998215,-1.0073968373177764,1.1469582592436376,-0.1361809228576274,-1.2576528434563203,-1.0937742619583743,-0.5159808050051514,-2.794506376954608,-1.613382389277561,-0.5599893888420847,0.7724930681081617,-1.1104515950375131,-0.6982177066930276,-1.5776553431436109,0.40554712368677703,-1.025486387766683,-0.23219757449277054,-0.5094310903336846,-1.2190621594233424,0.7696828930302002,0.7073909552118413,0.4453692899595848,0.08122288867514972,1.0353711398343277,-1.5373379700588055,-0.7267314922204182,-1.0591237861700868,0.4255128139481283,0.6123501611139711,-1.18733063176785,0.18559181516911552,0.5597103981131782,-0.9402049166011818,0.23468964089003685,0.4827949729468286,-0.3411480178117527,1.2899332958304082,-0.19474903538635654,-1.8450075626396332,-1.2715243377441985,-1.9408290998269448,1.4570232222804314,1.5420920128609283,-1.1362155737476405,-0.14398889935221562,-0.04891163774663637,0.639732645514157,0.8690831211608697,0.6966718046710194,1.0172802976077404,0.9945000961171643,0.11963470892504831,-0.05430895356677238,-0.3195374765209812,-0.9243423774272561,-1.1472291237398968
175-1,0.08330105340713984,0.7134284622179122,-1.1435592267915389,0.4552257482561264,0.21332241540996053,-1.6008650991207545,-0.2609377731383664,-0.17930649174531454,-1.3597510479537342,0.8254628924474815,-1.2012478577164978,0.9793869261064276,0.024199280613424357,-1.1359592538353682,0.8544529914167878,0.5623560797623308,-1.4326774994174651,0.44966287488693873,0.4153230273943516,-0.9309071369758054,-2.96469218061815,-1.444453331745868,-0.013228137664464413,-0.8918256279902608,0.7789760232758421,-0.8760887834769739,-1.492389802612624,-0.27986844653340853,-1.1140331291390884,-2.412678173755446,-0.8010581311888162,-1.3604778612053827,-1.8435259383254847,-1.1794884754970996,0.4506844865115087,-0.2564387117795479,-0.6426103936631626,0.47231829179863155,0.3497443227461487,0.2688519434602342,-1.6481037591662044,-0.1706398133940491,-1.6690770429028081,0.518090900094467,-1.07389239677145,-0.5104320007083555,-0.566563979143336,-0.14463268586752032,-0.3097259366231669,-0.3132803705673701,-1.2118405812138908,-0.09894781127424958,-0.28036407259238083,-0.18323138530907412,0.2899910629311556,0.002137835541679975,-0.047920832426973245,0.20885544851563523,-0.3774921944850757,-1.0073968373177764,2.0087192938193073,-0.578652115146054,0.45961260920112085,0.758123702269449,-0.48972534878599866,0.22474486095258714,-1.613382389277561,0.7980089584910134,-1.0807209216372522,0.41478655491462213,-0.02806579262885859,-1.1602417533876328,-0.8668421348687978,-0.8696010697020138,-0.4020622089714697,-0.5994727187439959,-0.5511179355178628,-0.12883813458491264,0.4363017271851472,0.6334830294166458,-0.4268698821919592,0.929756711891705,-0.1560860319296063,-1.0888264371254668,-0.11461097634235969,0.2605357398600834,0.04984092589750942,0.7337530845448145,-0.6106681873775752,-1.7825501686521046,-0.9424807433030167,-0.20536848204823355,0.6417853482252509,0.09518782740120862,-0.20721553923967817,-0.6713893620139187,-1.8450075626396332,-0.3672872045489786,-0.08145276951241287,0.45008274964676576,0.9887066280154546,-0.5070861793100555,-0.03080641444465712,-0.44720074457377906,-1.7429276861366707,1.4174277443901253,0.6168945426085021,-2.743025911346907,0.8577091751864424,-0.24524415586457315,-2.9590884960140045,-0.6073587772853857,-0.06795579926669902,-1.1472291237398968
163-1,0.4517229076341911,-1.2802045043016888,-1.1435592267915389,0.6524687922328233,-0.744404963436234,0.668403210592654,0.18452663594967836,-0.8973210181705942,0.8965855075870648,-1.196722549907177,0.6787887012066882,-1.2814238643929527,1.0929108874484326,1.0801832804791573,-1.0691479439524798,-1.2086142009431464,0.26615165837365024,1.2432871275204693,1.5517977019101645,1.2948419534683895,0.5421856336786189,0.9349712653904294,-0.2405073587897053,2.0543379792396252,-1.074815156392721,1.5101107152348425,0.4591880378778103,0.9286539609277027,0.6614535921520195,0.4236033568434804,0.9021465148643574,0.9729555171822482,2.018654661531481,-1.1794884754970996,-0.1379427660108271,0.583534835437574,-0.08758102703380524,-1.3134279079332296,-0.11554515177173065,-1.0163749912379916,1.4695029044146748,0.3025442711715711,0.9038147693128676,1.5246198641473967,0.40418170110564167,-0.5679446641174615,0.8927559209496395,1.1217811550929064,0.6278909034184498,0.7717462055925657,1.165132965270469,0.016849545028312353,0.6423140793510267,0.8353994746719853,-0.0969839180840401,0.3107134938483792,1.3468495796746376,0.11365874807863316,0.5014099790317494,0.6407549095078937,-0.6427466557031806,0.9646009148243148,-1.2576528434563203,1.299624096430109,1.4157584467175375,0.8401264830225385,0.8545529514638514,-1.6882049882692245,0.11928054801305239,0.17231298108762894,0.4278841460029528,0.13991333239566384,0.3300517024319532,0.5847179684222149,1.148125048494009,1.6793606209110483,-0.108532420213312,1.625771504634735,-0.07020091142194518,0.5918233854055748,0.4547745148847677,-1.1329378147694698,0.9977182340971265,1.1454072580100205,1.004423603300751,0.6105314143760626,0.34321307768366277,0.9405417059811447,-0.2567621123231303,0.5802340806939135,0.4930813487439867,-0.10108552342566839,-0.36909530775864297,-0.0364232232714419,-2.234303169028934,-1.1048458896637754,0.565310000632196,-1.1099065639918644,0.4365168006957139,-0.09014828336443716,-0.7094367177981117,0.770544309775379,0.3909314189027604,1.1780688585323733,0.4755337809189283,-1.0064534925210196,-3.100852545685563,-0.12202105671866198,-1.231598277742551,0.45720549273612116,0.5481936919845365,-0.010186697961935248,-0.4055630936951838,-1.1472291237398968
121-1,0.293692607990216,-1.2802045043016888,-1.1435592267915389,-1.1149173885395427,0.6197027671369195,0.6945927680016806,1.1229305806312422,-0.8794565273195921,0.9325295726142537,-1.196722549907177,0.7549403564726396,-1.2814238643929527,1.2552309405665112,1.5376456643776761,-1.0691479439524798,1.2273148564698968,1.2807746955848127,0.5249740616443835,1.1584161241382709,2.389104835280288,0.3159128725168684,0.6516071914046125,1.7825709484601258,0.5223328047595426,-1.074815156392721,1.1750493127192656,1.0519015253869315,0.10486130467912542,0.9654920540572552,0.16487924650707436,1.674397746520128,-1.3604778612053827,0.7358834854373623,-1.1794884754970996,0.4341958669755173,0.9401005900448602,0.10024464848649596,0.36469204338272326,1.0694579963564244,-1.0163749912379916,1.7675003760943997,0.40192632434591063,-1.6690770429028081,-0.4957581689666629,1.1046423699803356,1.014556021466163,0.5980775560134555,0.14944939168146404,0.8898999930355048,1.052666716811625,0.4662880762882967,-0.03682179803304144,0.6550850841099061,-0.16545317808122545,1.304096339318684,0.6114644904518074,0.46065587862640056,-1.5222249134548052,0.4651599653759197,0.6405384642186941,-0.6989203242585916,1.5017720246940063,-0.12885447038103845,-1.0937742619583743,0.21340251695412712,0.8635301341203842,-1.613382389277561,0.18249357078562295,0.7665527040383521,1.912275230228961,1.8068107925983505,1.3025101164059605,0.40653146729449796,-0.9545026864369685,0.23256606693472856,0.9817491701896239,0.630477872186717,-0.5507847196183961,0.3829548243571981,0.06062618909204445,0.879104995636931,-1.1329378147694698,0.6960827270762339,0.9785776058624276,1.1987314640510016,0.22206200587968758,0.41722252728797193,0.532977036760053,-0.26870187829314796,0.8742666119173523,0.3454687021414332,0.6837397370942874,0.2702695116175603,1.0229072428249613,-0.3102135604817277,1.8981856319659272,0.6652860545243987,1.8268255786682848,0.596527343333434,0.6800178602054776,-0.8805067958564599,0.6289994187107911,0.582294238954361,1.0994410535117618,0.6691946310721361,-1.0064534925210196,0.2369745718184064,0.8201025095108412,-1.231598277742551,1.1050298831960899,0.6865077100282917,0.5760305427700364,-0.530350818590154,0.5649016093485699
169-1,-1.873483994937195,1.1833734145824608,0.7074881555886234,0.850135567249263,0.37487325838174784,0.771552945989372,-3.0286307947209075,-0.22994573570906104,0.589990454508723,1.1148605785551764,-1.2012478577164978,0.3558647149884358,0.3017131597400016,-1.1359592538353682,-1.0691479439524798,-1.2086142009431464,-0.4846044185353432,-1.0287359987608107,-1.4260941751377603,-1.102230767465454,-0.2679868651960975,0.827762776095804,-1.4166128706421315,-0.8918256279902608,1.1457218123495982,-1.9100135403156389,-1.492389802612624,-0.4578671664469368,-1.1140331291390884,0.05686613331699081,-0.9616226490394673,0.9015554654481308,-0.1869979971004579,0.2021627770895033,0.994365761619604,-0.7673978501022519,-0.4646467117435339,1.2478206864107915,0.49110001804117975,-1.0163749912379916,-1.0345783874503987,0.4384119980877563,0.17005817459266961,0.07910762968995347,0.13172702290958677,-0.013604735774612171,-1.0909390655526048,-0.4338292531584433,-0.8208002822881468,-0.9064512148837192,-0.26227530234231167,0.08309667541275839,-0.34550600504275203,-0.5590819573403625,0.35430515328469353,0.10998533780669721,-2.8496901584268377,0.5824259793545717,-0.422982439283447,-1.0073968373177764,-0.6007423593331804,-0.689730757800063,0.4194605541724516,-1.0937742619583743,-1.8626978684375846,0.06046529647514552,-1.613382389277561,0.3792922214606065,-1.1026868650450536,-1.0817058386218852,-1.3965918793332053,-1.3576865596476635,-1.3599200122679793,-0.3537442520464005,-1.3029432863159076,-1.6987574196882236,-2.7721492217082715,-0.7029956494626844,0.6094170940621971,-0.1082310348891876,-1.036986949521448,1.149664961627169,-0.7919101124768074,-0.3941941468282058,-1.0645222724566639,0.21210792752339824,0.37126157073183935,0.6788890000403515,-0.951868500930616,-1.7825501686521046,-1.019445158827273,0.08755031918074631,0.44158634665495805,0.04388568687079738,0.8715761006837218,-0.04769297190053328,0.3283040833514575,0.30841601555087045,-0.6211898873265607,1.1812353017043755,0.04265442507215772,-0.16042535427967616,-0.0711916239610582,-0.41441483756137243,-1.7429276861366707,1.2685235310032066,0.43762413362030966,-0.9885809158139552,1.2482269512275874,-0.882219857736735,-0.22429561099534084,-3.0305145250171304,0.30309951914913086,0.7199556809265704
131-1,-1.873483994937195,1.249994847810228,0.9759173360318983,0.729399013061417,-0.6223764548191384,-1.6008650991207545,-0.06675121295197602,-2.0629660623128845,0.5870095789503199,1.0069666179800836,-1.2012478577164978,0.7136954969469983,-0.9952169707440189,-1.1359592538353682,-1.0691479439524798,-1.2086142009431464,-0.524046076170422,-1.0287359987608107,-1.4260941751377603,-1.989417282116019,-0.08820600328399789,0.8431851891379106,-0.0760546064754637,-0.8918256279902608,-0.0026664951998589545,-1.6066178507793933,-1.492389802612624,-1.5114275880506056,-1.1140331291390884,-2.412678173755446,-0.37746925664048675,0.8142706643718742,-0.4973966966639683,0.5583284804477582,1.007572847434657,-0.07925835845451727,-0.972888829689472,0.25132682556700886,0.3105679754703548,1.4436474706460614,-1.833126542494981,-1.9161548940197237,0.23746818306975861,-0.3031906217770742,-1.07389239677145,-0.17068258874935047,-0.2744380624038621,-0.3758785941426932,-0.7591918272787415,-0.09828328781630788,0.2193961591657369,-0.25420465332690834,-0.9617362495364017,-0.21591678566207537,-3.0008208180002494,0.26007401362085236,-0.020359689481284304,0.746975699950676,-0.4099736177651521,-1.0073968373177764,0.09347913801399228,-3.499601888681259,0.22121739091455955,-1.0937742619583743,-1.8062248792326105,0.2219406303798969,-1.613382389277561,-0.03310070477926001,-1.3460261286712167,-0.8160041171366176,-0.5455268571898122,-0.5170490063594548,-0.63623926897822,-1.3492516515728115,-0.7328536307402634,-0.07490249808882264,-2.7721492217082715,0.43759087262758634,0.2057248961311051,0.5079059242968048,-1.1839214809400411,0.5595165260694052,-1.542333159247121,-0.746211628207558,-1.606380314497405,0.492425933957573,0.39124794143006186,0.1009573091388176,-0.8820622215541849,-1.7825501686521046,-1.518843594820644,0.37296625200669486,0.3051759551454908,-1.376962150719478,0.756609419743465,-1.0357855143202566,0.29865321144167767,0.06416862045271109,-1.9408290998269448,-0.04286539781168511,0.95457019144718,-1.872761069285556,-0.24951884274946434,-2.7084519401893963,-1.7429276861366707,0.3319312393459648,0.23461133253267646,-2.743025911346907,0.7576873915349766,-0.6530789236993706,-0.12111642026457121,-0.24587124374078556,-0.7884863439571851,0.27850297995861556
170-1,0.3618882763216336,1.3189778102011365,0.13544783554405201,0.6248777246156014,-1.9677143287380814,-1.6008650991207545,-0.04130647180259219,0.8223717960062625,0.1877799476644285,1.2921986738418916,-1.2012478577164978,1.0519269510231086,-0.9952169707440189,-0.053269881518435105,1.143323686704182,-1.2086142009431464,-1.1525051607345962,-1.0287359987608107,-1.4260941751377603,-0.8203989489347732,0.14446617800762285,0.6360268504040647,0.136086725489211,-0.8918256279902608,0.3884859701915357,0.6184952841880227,-1.492389802612624,-1.5114275880506056,-1.1140331291390884,0.7545298136455489,-0.713971736794121,0.6998725115691452,1.1616314781677128,0.6098349851276136,-0.17313697923061258,0.030766333843478898,-0.2194588957621302,0.921469214431223,-0.1579601812813027,0.9843212546128002,-0.5877612137617999,-0.08656729047231589,0.33269463492178764,-1.2031353938616656,0.9211121898007616,-1.7151950804310274,0.3638590584491797,0.2369229037387302,-0.20020606365999416,-0.7691103565964307,-1.2118405812138908,0.7749075189166563,0.3231500242490636,-3.0109762482325393,-0.6653091848689929,0.5917990072106794,-0.5625737005151685,0.5705661840218905,-0.12363834584961844,-1.0073968373177764,-1.5483853785522295,-0.8134860117136993,2.0663820607959122,0.7813251237509071,-0.6695828067328536,-0.11077269371953011,0.4112825215496062,1.8871887254870945,-0.9643982607398848,1.734843755423913,0.4024291088749607,-0.3610891607076297,-1.1013580751965206,0.44070846945831615,-0.4650997479759153,0.18641142502734104,0.9501462451994591,-1.1426974550934843,-0.21893545025124228,0.9005522608974602,0.373056383437674,1.2884475112668927,1.0659631448910911,0.5243456794933021,-1.751748474445512,-4.875887922100588,0.15827322757268353,0.7186459545289414,-0.6731375035388976,0.04342538703219789,0.7996691788336695,-2.2789939489981696,1.008715800487981,-1.980280371143162,0.27207174580307747,1.1833297769369726,-0.546321819293181,0.11808607165999203,1.2296467327811391,-1.0061170529705998,0.14183992506724544,0.22295558068118476,0.235599162878965,0.5249735720016875,0.004770543776900196,1.480469565626724,0.9465275314657905,0.06113906159037425,1.3592251038056582,-0.3610544694376812,-0.5249232705414992,0.624618080027701,1.1283231305586974,-1.1472291237398968
123-1,-1.873483994937195,-0.40537591606954326,0.36789802766054375,-0.06414507079465628,-0.03348554500127292,0.5134668751856541,0.23558691696319722,-0.28580062763739694,-1.3597510479537342,0.4535791372370331,0.1594142985135116,1.1457524622544366,1.0817480600649647,-1.1359592538353682,-1.0691479439524798,0.7113293500924359,0.5970122566477842,0.614796163552846,-1.4260941751377603,-0.9834023762815531,-0.0764468411690821,-1.444453331745868,-0.133019664797413,0.6280020028822764,0.5698022211338937,0.08169693248886954,0.7891833578390629,0.3613869089627324,-1.1140331291390884,-2.412678173755446,-0.5060096069977904,-1.3604778612053827,-0.03186555943498449,-1.1794884754970996,-0.019766364163647913,-0.21838648427724644,1.3124068546518353,0.5697664742597887,-1.9291980389995644,0.40550396791898813,-1.0551051987395,0.1949052608756551,0.5422511779216195,-0.22193044753493693,-1.07389239677145,-0.2287708506477687,0.2267574043999284,-0.6150542097430769,-0.7695859966772478,0.030398463340373983,0.5248100715028585,-0.5973641755310377,-0.11591479401615101,0.2706648521575196,0.17635340098926341,-1.9685744575038016,-0.09631640514494147,0.7227436702672019,0.7994115221490031,-1.0073968373177764,-1.296097231412947,-0.7437337446887622,0.3957010912966104,-1.0937742619583743,-0.20147215524736892,-0.010155238951114526,-1.613382389277561,0.5413355425053101,0.8970632567906257,0.6600079078925135,-0.10870594049485605,-0.487698779689027,0.3602415152185561,0.3532898506654603,-0.5175818124316593,-0.9607342351405104,-0.5890170000511326,1.196983616500845,-0.5613644748740083,0.19288462939221074,-0.15127104497146523,0.19939218288157132,-0.30448104885136407,-1.3611431938537046,0.05901114969362332,-1.2082151105328007,-2.6970972902418797,0.6043895388928708,1.1438182170713798,1.1124211336964251,-0.8785387162183824,0.1878357322571775,-1.430247747581118,0.4509724388262479,0.060102881448362365,-1.2245492692757691,-1.8450075626396332,-0.4270030054281386,0.1562613720440712,0.3676301058099228,0.6192370650076287,0.8935772601318269,0.43389891797987123,-0.3129625200383443,0.8834182415961673,0.1204601277428018,0.34716212402546576,0.34051490293101927,0.44741925192542686,0.2220190833343759,0.07814562142726963,-0.6571859384566789,-1.0320594083623347,0.1954624040622652
