,ASV_10,ASV_9,ASV_6,ASV_4,ASV_31,ASV_161,ASV_89,ASV_23,ASV_30,ASV_45,ASV_46,ASV_155,ASV_102,ASV_159,ASV_94,ASV_194,ASV_218,ASV_28,ASV_166,ASV_44,ASV_122,ASV_57,ASV_24,ASV_82,ASV_135,ASV_146,ASV_76,ASV_195,ASV_120,ASV_183,ASV_149,ASV_34,ASV_1,ASV_103,ASV_134,ASV_33,ASV_144,ASV_114,ASV_220,ASV_177,ASV_145,ASV_154,ASV_41,ASV_112,ASV_178,ASV_29,ASV_26,ASV_137,ASV_119,ASV_157,ASV_128,ASV_47,ASV_113,ASV_72,ASV_140,ASV_43,ASV_208,ASV_188,ASV_101,ASV_180,ASV_27,ASV_141,ASV_217,ASV_216,ASV_171,ASV_99,ASV_97,ASV_192,ASV_143,ASV_432,ASV_176,ASV_59,ASV_55,ASV_123,ASV_51,ASV_49,ASV_162,ASV_129,ASV_160,ASV_125,ASV_181,ASV_52,ASV_54,ASV_12,ASV_19,ASV_50,ASV_163,ASV_184,ASV_42,ASV_139,ASV_131,ASV_69,ASV_179,ASV_222,ASV_124,ASV_11,ASV_20
ASV_149,1.41709,1.35293,1.0090999999999999,0.9711599999999999,1.57641,0.34781999999999996,1.07771,1.58793,1.5552700000000002,1.3400400000000003,1.32705,0.29977,1.09623,0.30769,1.0551199999999998,0.38993999999999995,1.1219599999999998,1.5838,0.13335,1.3481500000000002,1.31619,1.35292,1.59373,1.07514,0.7650499999999999,0.11396999999999999,1.02672,0.8533999999999999,1.34268,0.9892499999999999,0.0,1.5727500000000003,0.96172,1.07444,1.03508,1.5629600000000003,0.9869,0.83714,1.1144200000000002,0.8264999999999999,0.9578099999999999,0.3001,0.9854299999999999,0.90633,0.8086099999999999,1.5953700000000002,1.5215100000000001,0.93193,1.36623,0.30422,1.0417500000000002,1.33921,0.84012,1.0422799999999999,0.9832799999999999,1.23868,1.1049699999999998,0.8491099999999999,1.0685,0.9971899999999999,1.5438900000000002,0.99424,1.11508,1.12196,0.7885099999999999,1.1265999999999998,1.09028,0.8142199999999999,0.9916699999999999,1.1226200000000002,0.8196399999999999,1.09397,1.2358799999999999,1.3921800000000002,1.2497,1.32513,0.35287,1.00315,0.298,1.0417500000000002,1.0538900000000002,1.29121,1.32837,1.7585700000000002,1.7601900000000001,1.3040100000000001,0.7306199999999999,0.84425,1.2233399999999999,0.9963299999999999,1.00778,1.28797,0.8918999999999999,1.2363700000000002,1.2934400000000001,1.7204900000000003,1.8305400000000003
ASV_34,1.70546,1.6413000000000002,1.6964900000000003,1.6585500000000002,0.14104,1.59805,1.7650999999999997,0.23308,0.07592,1.77891,1.7659199999999997,1.4850600000000003,1.7836199999999998,1.4929800000000002,1.74251,1.4162700000000001,1.7856699999999999,0.11923,1.45212,1.7870199999999998,1.75506,1.79179,0.23887999999999998,1.7625299999999997,1.42876,1.5716600000000003,1.7141099999999996,1.54079,1.9667500000000002,1.6529600000000004,1.5727500000000003,0.0,1.6491099999999999,1.7618299999999998,1.69879,0.012469999999999998,1.65061,1.5245300000000002,1.77813,1.4902100000000003,1.6215199999999999,1.4853900000000002,1.4243000000000001,1.59372,1.47232,0.20802,0.13415999999999997,1.61932,1.9903,1.4895100000000001,1.70546,1.77808,1.5275100000000001,1.72967,1.64699,1.67755,1.79236,1.51282,1.75589,1.6608999999999998,0.14084,1.65795,1.7787899999999999,1.78567,1.4759000000000002,1.81399,1.77767,1.5016100000000001,1.65538,1.78633,1.4833500000000002,1.7813599999999998,1.67475,2.0162500000000003,1.68857,1.764,1.6031,1.66686,1.4832900000000002,1.70546,1.7176,1.73008,1.7672400000000001,0.4463,0.44791999999999993,1.74288,1.39433,1.5079600000000002,1.66221,1.66004,1.67149,1.9120400000000002,1.5556100000000002,1.90008,1.91751,0.40821999999999997,0.51827
ASV_1,1.49345,1.42929,0.1701,0.13216,1.65277,0.9870200000000001,1.0432700000000001,1.66429,1.63163,1.4164,1.4034100000000003,0.8740300000000001,1.0617900000000002,0.8819500000000001,1.02068,0.8052400000000001,1.1983199999999998,1.6601599999999999,0.8410900000000001,1.42451,1.3925500000000002,1.42928,1.67009,1.0407000000000002,0.8414100000000001,0.9606300000000001,0.9922800000000002,0.70134,1.4190399999999999,1.06561,0.96172,1.6491099999999999,0.0,1.0399999999999998,1.11144,1.6393200000000003,1.06326,0.8027,1.19078,0.9028599999999999,1.03417,0.87436,1.06179,0.8718899999999999,0.8849699999999999,1.6717300000000002,1.5978700000000001,0.47351,1.4425900000000003,0.8784799999999999,1.11811,1.4155700000000002,0.80568,1.0078399999999998,1.05964,1.31504,1.07053,0.9254699999999999,1.03406,1.0735499999999998,1.6202500000000002,1.0706,1.19144,1.19832,0.63645,1.09216,1.05584,0.66216,1.0680299999999998,1.19898,0.8959999999999999,0.55587,1.31224,1.4685400000000004,1.32606,1.4014900000000001,0.99207,1.07951,0.8722599999999999,1.11811,1.13025,1.3675700000000002,1.4047300000000003,1.8349300000000002,1.8365500000000001,1.38037,0.8069799999999999,0.9206099999999999,1.2997,1.07269,1.0841399999999999,1.36433,0.9682599999999999,1.3127300000000002,1.3698000000000001,1.7968500000000003,1.9069000000000003
ASV_103,1.6061699999999999,1.5420099999999999,1.08738,1.04944,1.76549,1.0997400000000002,0.19835,1.77701,1.7443499999999998,1.52912,1.5161300000000002,0.98675,0.26095,0.99467,0.14316,0.91796,1.3110399999999998,1.7728799999999998,0.95381,1.5372299999999999,1.50527,1.542,1.78281,0.23986,0.95413,1.07335,0.19144,0.93168,1.5317599999999998,1.1783299999999999,1.07444,1.7618299999999998,1.0399999999999998,0.0,1.22416,1.7520399999999998,1.17598,0.48948,1.3035,1.01558,1.14689,0.98708,1.17451,0.55867,0.9976899999999999,1.7844499999999999,1.7105899999999996,1.0102099999999998,1.5553100000000002,0.9911999999999999,1.23083,1.52829,0.49246,0.25998,1.1723599999999998,1.42776,0.19301,1.03819,0.15654,1.18627,1.7329699999999997,1.1833200000000001,1.30416,1.3110400000000002,0.86679,0.24724,0.10339999999999999,0.8925,1.1807500000000002,1.3117,1.00872,1.17225,1.4249599999999998,1.58126,1.4387800000000002,1.51421,1.1047899999999997,1.19223,0.98498,1.23083,1.2429700000000001,1.4802899999999999,1.51745,1.9476499999999997,1.9492699999999996,1.4930899999999998,0.9197,1.03333,1.4124199999999998,1.18541,1.19686,1.47705,1.0809799999999998,1.42545,1.4825200000000003,1.9095699999999998,2.01962
ASV_134,1.5431300000000001,1.4789700000000001,1.15882,1.1208799999999999,1.7024500000000002,1.06038,1.22743,1.7139700000000002,1.68131,1.46608,1.4530900000000002,0.9473900000000001,1.2459500000000001,0.9553100000000001,1.20484,0.8786,1.1176,1.70984,0.9144500000000001,1.4741900000000003,1.4422300000000001,1.47896,1.71977,1.22486,0.5462899999999999,1.0339900000000002,1.17644,1.00312,1.4687200000000002,0.8711099999999999,1.03508,1.69879,1.11144,1.22416,0.0,1.6890000000000003,0.8687600000000001,0.9868600000000001,1.1100600000000003,0.70836,0.83967,0.94772,1.11147,1.05605,0.69047,1.72141,1.64755,1.08165,1.4922700000000002,0.95184,0.9236099999999999,1.4652500000000002,0.98984,1.1920000000000002,0.8651399999999999,1.3647200000000002,1.25469,0.63035,1.21822,0.87905,1.6699300000000001,0.8761,1.1107200000000002,1.1176000000000001,0.93823,1.2763200000000001,1.2400000000000002,0.96394,0.87353,1.1182600000000003,0.7015,1.2436900000000002,1.36192,1.5182200000000003,1.3757400000000002,1.45117,1.0654299999999999,0.88501,0.94562,0.9236099999999999,0.93575,1.4172500000000001,1.4544100000000002,1.8846100000000001,1.88623,1.43005,0.61248,0.62549,1.34938,0.8781899999999999,0.88964,1.4140100000000002,0.77376,1.2320100000000003,1.4194800000000003,1.8465300000000002,1.9565800000000002
ASV_33,1.6956700000000002,1.63151,1.6867000000000003,1.6487600000000002,0.13125,1.58826,1.75531,0.22329,0.06613,1.7691199999999998,1.75613,1.47527,1.77383,1.48319,1.7327200000000003,1.4064800000000002,1.77588,0.10944000000000001,1.4423300000000001,1.77723,1.7452700000000003,1.7820000000000003,0.22909000000000002,1.75274,1.41897,1.5618700000000003,1.7043199999999998,1.5310000000000001,1.95696,1.6431700000000002,1.5629600000000003,0.012469999999999998,1.6393200000000003,1.7520399999999998,1.6890000000000003,0.0,1.6408200000000002,1.5147400000000002,1.76834,1.48042,1.61173,1.4756,1.4145100000000002,1.58393,1.46253,0.19823000000000002,0.12436999999999998,1.60953,1.9805100000000002,1.4797200000000001,1.69567,1.76829,1.5177200000000002,1.7198799999999999,1.6372,1.66776,1.7825699999999998,1.5030300000000003,1.7461,1.65111,0.13105,1.64816,1.7690000000000001,1.77588,1.46611,1.8041999999999998,1.76788,1.4918200000000001,1.6455899999999999,1.77654,1.47356,1.77157,1.66496,2.00646,1.6787800000000002,1.75421,1.59331,1.65707,1.4735,1.69567,1.70781,1.7202899999999999,1.75745,0.43651,0.43812999999999996,1.73309,1.38454,1.49817,1.65242,1.65025,1.6617,1.90225,1.54582,1.89029,1.9077200000000003,0.39843,0.50848
ASV_144,1.49495,1.43079,1.1106399999999998,1.0727,1.6542700000000001,1.0122000000000002,1.1792500000000001,1.66579,1.63313,1.4179000000000002,1.4049100000000003,0.8992100000000001,1.1977700000000002,0.9071300000000001,1.15666,0.83042,1.06942,1.66166,0.8662700000000001,1.42601,1.3940500000000002,1.4307800000000002,1.6715900000000001,1.1766800000000002,0.59873,0.9858100000000001,1.12826,0.95494,1.42054,0.22715000000000002,0.9869,1.65061,1.06326,1.17598,0.8687600000000001,1.6408200000000002,0.0,0.9386800000000001,1.06188,0.28174000000000005,0.19571,0.8995399999999999,1.0632899999999998,1.0078699999999998,0.26385000000000003,1.67323,1.5993699999999997,1.0334699999999999,1.4440900000000003,0.90366,0.5151899999999999,1.41707,0.94166,1.1438199999999998,0.16488,1.31654,1.2065099999999997,0.6827900000000001,1.1700400000000002,0.17879,1.6217499999999998,0.01134,1.0625400000000003,1.06942,0.8900499999999999,1.2281399999999998,1.1918199999999999,0.91576,0.00479,1.07008,0.27488000000000007,1.19551,1.31374,1.4700400000000002,1.3275599999999999,1.4029900000000002,1.01725,0.47659,0.8974399999999999,0.5151899999999999,0.24443,1.36907,1.40623,1.8364299999999998,1.8380499999999997,1.3818700000000004,0.4881400000000001,0.67793,1.3012,0.17793,0.48122,1.36583,0.30868,1.18383,1.3713,1.79835,1.9084
ASV_114,1.36887,1.30471,0.8500800000000001,0.8121400000000001,1.5281900000000002,0.86244,0.49275,1.5397100000000001,1.5070500000000002,1.2918200000000002,1.27883,0.7494500000000001,0.5112700000000001,0.75737,0.47016,0.68066,1.07374,1.53558,0.71651,1.29993,1.26797,1.3047000000000002,1.5455100000000002,0.49018,0.71683,0.8360500000000001,0.44176,0.6943800000000001,1.29446,0.9410299999999999,0.83714,1.5245300000000002,0.8027,0.48948,0.9868600000000001,1.5147400000000002,0.9386800000000001,0.0,1.0662,0.77828,0.9095899999999999,0.74978,0.9372099999999999,0.13605,0.7603899999999999,1.54715,1.4732899999999998,0.7729100000000001,1.31801,0.7539,0.9935299999999999,1.2909899999999999,0.06984,0.45732000000000006,0.9350599999999999,1.1904599999999999,0.52001,0.80089,0.4835400000000001,0.9489699999999999,1.4956699999999998,0.94602,1.06686,1.07374,0.62949,0.54164,0.50532,0.6552,0.9434499999999999,1.0743999999999998,0.77142,0.93495,1.18766,1.34396,1.2014799999999999,1.2769099999999998,0.86749,0.95493,0.74768,0.9935299999999999,1.00567,1.2429899999999998,1.28015,1.7103499999999998,1.7119699999999998,1.25579,0.6824,0.7960299999999999,1.17512,0.9481099999999999,0.9595599999999999,1.23975,0.84368,1.1881499999999998,1.24522,1.67227,1.7823200000000001
ASV_220,1.62247,1.55831,1.23816,1.20022,1.78179,1.1397200000000003,1.3067700000000002,1.79331,1.76065,1.5454200000000002,1.53243,1.0267300000000001,1.3252899999999999,1.0346500000000003,1.28418,0.95794,0.02246,1.78918,0.9937900000000001,1.55353,1.5215699999999999,1.5582999999999998,1.7991100000000002,1.3042000000000002,0.84003,1.1133300000000002,1.2557800000000001,1.08246,1.54806,1.0642300000000002,1.1144200000000002,1.77813,1.19078,1.3035,1.1100600000000003,1.76834,1.06188,1.0662,0.0,0.90148,1.0327899999999999,1.02706,1.19081,1.13539,0.88359,1.8007499999999999,1.7268899999999998,1.16099,1.57161,1.03118,1.11673,1.54459,1.0691799999999998,1.27134,1.05826,1.44406,1.3340299999999998,0.92409,1.2975599999999998,1.0721699999999998,1.7492699999999999,1.06922,0.0292,0.02246,1.0175699999999999,1.3556599999999999,1.31934,1.04328,1.06665,0.036739999999999995,0.89462,1.32303,1.4412599999999998,1.59756,1.45508,1.5305099999999998,1.1447699999999998,1.07813,1.0249599999999999,1.11673,1.12887,1.4965899999999999,1.53375,1.9639499999999999,1.9655699999999998,1.5093899999999998,0.8056,0.91923,1.42872,1.07131,1.08276,1.49335,0.96688,0.61267,1.49882,1.92587,2.0359200000000004
ASV_177,1.3345500000000001,1.2703900000000001,0.95024,0.9123,1.4938700000000003,0.8517999999999999,1.01885,1.5053900000000002,1.47273,1.2575,1.2445100000000002,0.7388099999999999,1.0373700000000001,0.7467299999999999,0.9962599999999999,0.67002,0.9090199999999999,1.5012600000000003,0.7058699999999999,1.26561,1.2336500000000001,1.27038,1.51119,1.01628,0.43833,0.82541,0.96786,0.79454,1.2601399999999998,0.28409000000000006,0.8264999999999999,1.4902100000000003,0.9028599999999999,1.01558,0.70836,1.48042,0.28174000000000005,0.77828,0.90148,0.0,0.25265000000000004,0.73914,0.9028900000000001,0.8474700000000001,0.02839,1.51283,1.43897,0.8730700000000001,1.2836900000000002,0.74326,0.35479,1.25667,0.7812600000000001,0.9834200000000001,0.27812000000000003,1.15614,1.0461099999999999,0.52239,1.0096399999999999,0.29203,1.4613500000000001,0.28908000000000006,0.9021399999999999,0.9090199999999999,0.72965,1.06774,1.03142,0.75536,0.28651000000000004,0.90968,0.01942,1.03511,1.1533399999999998,1.3096400000000001,1.1671600000000002,1.24259,0.85685,0.31619,0.73704,0.35479,0.34873000000000004,1.20867,1.24583,1.6760300000000001,1.67765,1.2214699999999998,0.32774000000000003,0.51753,1.1407999999999998,0.29117000000000004,0.32082,1.20543,0.18674000000000004,1.02343,1.2109000000000003,1.6379500000000002,1.748
ASV_145,1.46586,1.4017,1.0815499999999998,1.04361,1.62518,0.9831099999999999,1.15016,1.6367,1.60404,1.38881,1.3758200000000003,0.87012,1.1686800000000002,0.87804,1.12757,0.80133,1.04033,1.6325699999999999,0.83718,1.39692,1.36496,1.40169,1.6425,1.14759,0.5696399999999999,0.95672,1.09917,0.92585,1.3914499999999999,0.11424000000000001,0.9578099999999999,1.6215199999999999,1.03417,1.14689,0.83967,1.61173,0.19571,0.9095899999999999,1.0327899999999999,0.25265000000000004,0.0,0.8704500000000001,1.0341999999999998,0.9787800000000001,0.23476,1.6441400000000004,1.5702800000000001,1.0043799999999998,1.4150000000000003,0.87457,0.48610000000000003,1.38798,0.91257,1.1147299999999998,0.19208999999999998,1.28745,1.1774199999999997,0.6537000000000001,1.1409500000000001,0.206,1.5926600000000002,0.20305,1.03345,1.04033,0.8609600000000001,1.1990499999999997,1.1627299999999998,0.88667,0.20048,1.0409899999999999,0.24578999999999998,1.16642,1.2846499999999998,1.4409500000000002,1.2984699999999998,1.3739000000000001,0.98816,0.44750000000000006,0.8683500000000001,0.48610000000000003,0.2627,1.33998,1.37714,1.8073400000000002,1.8089600000000001,1.3527800000000003,0.45905,0.64884,1.2721099999999999,0.20514,0.45213000000000003,1.33674,0.27959,1.1547399999999999,1.34221,1.7692600000000003,1.8793100000000005
ASV_154,1.32973,1.26557,0.92174,0.8838,1.4890500000000002,0.3254,0.9903500000000001,1.5005700000000002,1.4679100000000003,1.25268,1.2396900000000002,0.01683,1.00887,0.015349999999999999,0.96776,0.30258,1.0346,1.4964400000000002,0.17947000000000002,1.2607899999999999,1.22883,1.26556,1.5063700000000002,0.9877800000000001,0.67769,0.29901,0.9393600000000001,0.76604,1.2553200000000002,0.90189,0.3001,1.4853900000000002,0.87436,0.98708,0.94772,1.4756,0.8995399999999999,0.74978,1.02706,0.73914,0.8704500000000001,0.0,0.89807,0.81897,0.7212499999999998,1.50801,1.4341499999999998,0.8445700000000002,1.2788700000000002,0.03338,0.9543900000000001,1.2518500000000001,0.75276,0.9549200000000001,0.89592,1.1513200000000001,1.01761,0.7617499999999999,0.9811400000000001,0.90983,1.4565299999999999,0.9068800000000001,1.0277200000000002,1.0346000000000002,0.7011499999999999,1.03924,1.00292,0.72686,0.9043100000000001,1.0352600000000003,0.7322799999999999,1.0066100000000002,1.14852,1.3048200000000003,1.1623400000000002,1.2377700000000003,0.33045,0.9157900000000001,0.02716,0.9543900000000001,0.9665300000000001,1.20385,1.2410100000000002,1.6712099999999999,1.6728299999999998,1.21665,0.6432599999999999,0.75689,1.13598,0.9089700000000001,0.92042,1.2006100000000002,0.8045399999999999,1.1490100000000003,1.2060800000000003,1.63313,1.7431800000000002
ASV_41,1.26864,1.20448,1.1091699999999998,1.07123,1.4279600000000001,1.01073,1.17778,1.43948,1.4068200000000002,1.04291,1.0299200000000002,0.89774,1.1963000000000001,0.90566,1.15519,0.82895,1.1983499999999998,1.4353500000000001,0.8648,1.0510199999999998,1.01906,1.05579,1.4452800000000001,1.17521,0.8414400000000001,0.98434,1.12679,0.9534699999999999,1.3794300000000002,1.06564,0.9854299999999999,1.4243000000000001,1.06179,1.17451,1.11147,1.4145100000000002,1.0632899999999998,0.9372099999999999,1.19081,0.9028900000000001,1.0341999999999998,0.89807,0.0,1.0064,0.8849999999999999,1.44692,1.3730600000000002,1.0319999999999998,1.4029800000000001,0.9021899999999999,1.1181400000000001,1.0420800000000001,0.94019,1.14235,1.05967,0.9415500000000001,1.20504,0.9255,1.16857,1.0735799999999998,1.3954400000000002,1.07063,1.19147,1.19835,0.88858,1.22667,1.19035,0.9142899999999999,1.0680599999999998,1.1990100000000001,0.89603,1.19404,0.93875,1.4289300000000003,0.9525700000000001,1.028,1.01578,1.07954,0.89597,1.1181400000000001,1.1302800000000002,0.9940800000000001,1.0312400000000002,1.61012,1.61174,1.00688,0.80701,0.92064,0.92621,1.07272,1.0841699999999999,1.3247200000000001,0.96829,1.3127600000000001,1.3301900000000002,1.57204,1.68209
ASV_112,1.4380600000000001,1.3739000000000001,0.9192699999999999,0.8813300000000001,1.5973800000000002,0.9316300000000001,0.5619400000000001,1.6089000000000002,1.57624,1.36101,1.3480200000000002,0.81864,0.58046,0.82656,0.53935,0.74985,1.1429299999999998,1.60477,0.7857,1.3691200000000003,1.3371600000000001,1.37389,1.6147,0.55937,0.78602,0.90524,0.51095,0.76357,1.3636500000000003,1.01022,0.90633,1.59372,0.8718899999999999,0.55867,1.05605,1.58393,1.0078699999999998,0.13605,1.13539,0.8474700000000001,0.9787800000000001,0.81897,1.0064,0.0,0.82958,1.6163399999999999,1.54248,0.8421,1.3871999999999998,0.82309,1.0627199999999999,1.36018,0.13243,0.52651,1.0042499999999999,1.25965,0.5892000000000001,0.87008,0.55273,1.01816,1.5648600000000001,1.01521,1.13605,1.1429299999999998,0.69868,0.61083,0.5745100000000001,0.72439,1.01264,1.1435899999999999,0.84061,1.00414,1.2568499999999998,1.4131500000000001,1.2706699999999997,1.3461,0.93668,1.02412,0.81687,1.0627199999999999,1.07486,1.31218,1.34934,1.7795400000000001,1.78116,1.3249799999999998,0.75159,0.86522,1.2443099999999998,1.0172999999999999,1.0287499999999998,1.30894,0.9128699999999998,1.25734,1.3144099999999999,1.7414600000000002,1.85151
ASV_178,1.31666,1.2525,0.9323499999999999,0.8944099999999999,1.47598,0.8339099999999999,1.00096,1.4875,1.4548400000000001,1.23961,1.2266199999999998,0.7209199999999999,1.01948,0.7288399999999998,0.9783699999999999,0.65213,0.89113,1.48337,0.6879799999999999,1.24772,1.21576,1.25249,1.4933,0.99839,0.42044,0.8075199999999999,0.94997,0.77665,1.2422499999999999,0.26620000000000005,0.8086099999999999,1.47232,0.8849699999999999,0.9976899999999999,0.69047,1.46253,0.26385000000000003,0.7603899999999999,0.88359,0.02839,0.23476,0.7212499999999998,0.8849999999999999,0.82958,0.0,1.49494,1.4210800000000001,0.8551799999999999,1.2657999999999998,0.72537,0.3369,1.23878,0.76337,0.9655299999999999,0.26023,1.1382499999999998,1.0282199999999997,0.5045,0.99175,0.27414,1.4434600000000002,0.27119000000000004,0.88425,0.89113,0.7117600000000001,1.0498499999999997,1.0135299999999998,0.73747,0.26862,0.8917899999999999,0.02153,1.0172199999999998,1.1354499999999998,1.2917500000000002,1.1492699999999998,1.2247000000000001,0.83896,0.2983,0.7191500000000001,0.3369,0.33084,1.19078,1.22794,1.6581400000000002,1.6597600000000001,1.2035799999999999,0.30985,0.49964,1.1229099999999999,0.27328,0.30293,1.1875399999999998,0.16885000000000003,1.0055399999999999,1.19301,1.6200600000000003,1.73011
ASV_29,1.72808,1.66392,1.7191100000000001,1.68117,0.21168,1.6206699999999998,1.7877199999999995,0.25570000000000004,0.19054000000000001,1.8015299999999999,1.7885399999999996,1.5076800000000001,1.8062399999999996,1.5156,1.7651299999999999,1.43889,1.8082899999999997,0.21907000000000001,1.47474,1.8096399999999997,1.77768,1.8144099999999999,0.2615,1.7851499999999996,1.45138,1.5942800000000001,1.7367299999999994,1.56341,1.98937,1.6755800000000003,1.5953700000000002,0.20802,1.6717300000000002,1.7844499999999999,1.72141,0.19823000000000002,1.67323,1.54715,1.8007499999999999,1.51283,1.6441400000000004,1.50801,1.44692,1.6163399999999999,1.49494,0.0,0.09866,1.64194,2.0129200000000003,1.51213,1.72808,1.8007,1.5501300000000002,1.75229,1.66961,1.70017,1.8149799999999998,1.53544,1.77851,1.6835200000000001,0.17916,1.6805700000000001,1.8014100000000002,1.80829,1.49852,1.8366099999999999,1.80029,1.5242300000000002,1.678,1.80895,1.50597,1.8039800000000001,1.69737,2.03887,1.7111900000000002,1.78662,1.62572,1.68948,1.50591,1.72808,1.74022,1.7527,1.78986,0.46891999999999995,0.4705399999999999,1.7655,1.41695,1.53058,1.68483,1.68266,1.69411,1.93466,1.57823,1.9227,1.9401300000000004,0.43083999999999995,0.54089
ASV_26,1.65422,1.59006,1.64525,1.60731,0.13782,1.5468099999999998,1.7138599999999997,0.18184,0.11667999999999998,1.72767,1.7146799999999998,1.4338199999999999,1.7323799999999998,1.4417399999999998,1.69127,1.36503,1.7344299999999997,0.14521,1.40088,1.7357799999999999,1.7038200000000001,1.74055,0.18764,1.7112899999999998,1.3775199999999999,1.52042,1.6628699999999996,1.48955,1.9155099999999998,1.60172,1.5215100000000001,0.13415999999999997,1.5978700000000001,1.7105899999999996,1.64755,0.12436999999999998,1.5993699999999997,1.4732899999999998,1.7268899999999998,1.43897,1.5702800000000001,1.4341499999999998,1.3730600000000002,1.54248,1.4210800000000001,0.09866,0.0,1.5680800000000001,1.93906,1.4382700000000002,1.65422,1.7268400000000002,1.47627,1.67843,1.59575,1.6263100000000001,1.74112,1.46158,1.70465,1.6096599999999999,0.10529999999999999,1.60671,1.72755,1.7344300000000001,1.42466,1.76275,1.7264300000000001,1.45037,1.6041400000000001,1.73509,1.43211,1.7301199999999999,1.62351,1.9650100000000004,1.63733,1.71276,1.55186,1.61562,1.43205,1.65422,1.66636,1.67884,1.7160000000000002,0.39505999999999997,0.3966799999999999,1.69164,1.3430900000000001,1.45672,1.61097,1.6088,1.62025,1.8608000000000002,1.5043700000000002,1.84884,1.86627,0.35697999999999996,0.46702999999999995
ASV_137,1.46366,1.3995,0.52089,0.48295,1.62298,0.9572300000000001,1.01348,1.6345,1.6018400000000002,1.3866100000000003,1.37362,0.8442400000000001,1.032,0.8521600000000001,0.9908899999999999,0.7754500000000001,1.16853,1.63037,0.8113,1.3947200000000002,1.36276,1.39949,1.6403,1.01091,0.8116200000000001,0.9308400000000001,0.9624900000000002,0.6715500000000001,1.38925,1.03582,0.93193,1.61932,0.47351,1.0102099999999998,1.08165,1.60953,1.0334699999999999,0.7729100000000001,1.16099,0.8730700000000001,1.0043799999999998,0.8445700000000002,1.0319999999999998,0.8421,0.8551799999999999,1.64194,1.5680800000000001,0.0,1.4128,0.8486899999999999,1.08832,1.38578,0.7758900000000001,0.97805,1.0298500000000002,1.28525,1.0407399999999998,0.8956799999999999,1.00427,1.04376,1.59046,1.0408100000000002,1.16165,1.16853,0.60666,1.06237,1.02605,0.63237,1.03824,1.1691900000000002,0.86621,0.60576,1.28245,1.4387500000000002,1.29627,1.3717000000000001,0.96228,1.0497200000000002,0.84247,1.08832,1.10046,1.33778,1.37494,1.80514,1.80676,1.3505800000000001,0.77719,0.89082,1.26991,1.0429000000000002,1.0543500000000001,1.33454,0.93847,1.2829400000000002,1.3400100000000001,1.76706,1.87711
ASV_119,1.8346400000000003,1.77048,1.4899700000000002,1.4520300000000002,1.9939600000000002,1.39153,1.5585799999999999,2.00548,1.97282,1.7575900000000002,1.7446,1.27854,1.5771,1.2864600000000002,1.5359899999999997,1.20975,1.5791499999999998,2.00135,1.2456,1.7657,1.7337400000000003,1.7704700000000002,2.01128,1.55601,1.2222400000000002,1.36514,1.5075900000000002,1.33427,0.12555,1.4464400000000002,1.36623,1.9903,1.4425900000000003,1.5553100000000002,1.4922700000000002,1.9805100000000002,1.4440900000000003,1.31801,1.57161,1.2836900000000002,1.4150000000000003,1.2788700000000002,1.4029800000000001,1.3871999999999998,1.2657999999999998,2.0129200000000003,1.93906,1.4128,0.0,1.2829899999999999,1.4989400000000002,1.7567599999999999,1.32099,1.5231499999999998,1.44047,1.6562299999999999,1.5858399999999997,1.3062999999999998,1.5493700000000001,1.45438,1.96144,1.4514300000000002,1.57227,1.5791499999999998,1.26938,1.6074699999999997,1.5711499999999998,1.29509,1.4488599999999998,1.5798100000000002,1.27683,1.57484,1.6534300000000002,0.19511000000000003,1.6672500000000001,1.74268,1.3965800000000002,1.46034,1.27677,1.4989400000000002,1.5110800000000002,1.7087599999999998,1.74592,2.17612,2.17774,1.7215600000000002,1.18781,1.30144,1.6408900000000002,1.4535200000000001,1.46497,0.80164,1.34909,1.6935600000000002,0.80711,2.13804,2.2480900000000004
ASV_157,1.33385,1.26969,0.92586,0.88792,1.49317,0.32952,0.99447,1.50469,1.4720300000000002,1.2568,1.24381,0.033049999999999996,1.01299,0.04097,0.97188,0.3067,1.0387199999999999,1.5005600000000001,0.18359,1.2649100000000002,1.23295,1.26968,1.51049,0.9919,0.6818099999999999,0.30313,0.9434800000000001,0.7701600000000001,1.2594400000000001,0.9060100000000001,0.30422,1.4895100000000001,0.8784799999999999,0.9911999999999999,0.95184,1.4797200000000001,0.90366,0.7539,1.03118,0.74326,0.87457,0.03338,0.9021899999999999,0.82309,0.72537,1.51213,1.4382700000000002,0.8486899999999999,1.2829899999999999,0.0,0.95851,1.25597,0.75688,0.95904,0.90004,1.15544,1.0217299999999998,0.7658699999999999,0.98526,0.9139499999999999,1.46065,0.911,1.03184,1.03872,0.70527,1.0433599999999998,1.00704,0.73098,0.90843,1.0393800000000002,0.7363999999999999,1.0107300000000001,1.1526399999999999,1.3089400000000002,1.16646,1.2418900000000002,0.33457000000000003,0.91991,0.00624,0.95851,0.97065,1.20797,1.24513,1.67533,1.67695,1.22077,0.64738,0.76101,1.1401,0.91309,0.9245399999999999,1.20473,0.8086599999999999,1.1531300000000002,1.2102000000000002,1.63725,1.7473
